n_repeats,indeks,DesisionTreeRegressor_mse,SVR_mse,KNeighborsRegressor_mse,MLPRegressor_mse
0,0,0.6009698647455729,0.8757781032879264,0.938502388304585,1.8307545892758063e-05
0,1,0.0008715161970261284,0.24506090653786142,0.2260983049838746,0.0001505398349539039
0,2,0.12780509858677314,0.0014066079934528563,0.0019794809162496057,2.163418712482656
0,3,0.5429751131271704,0.8744343166147054,1.0517859569012817,3.0879333762905476
0,4,0.3699731433596237,0.21068281490898919,0.6386397480273229,30.331077807531383
0,5,0.9895393153782892,0.32090130928278715,0.13297469243143445,2.5682906025161865
0,6,1.0349083733405586,2.7504420489417174,1.7296288210642352,0.522776898628211
0,7,0.403379242249346,0.686135762729551,0.2826323217049674,3.091211276192479
0,8,0.3193961009855218,0.003879411514461675,0.02487991983367927,7.204307834893374
0,9,1.9159171580654677,1.352592446464448,0.575782123086293,1.8884779615672769
0,10,1.1159198213443342,2.8296441468720466,2.89567852343024,8.498463340386994
0,11,1.515213882356706,1.6409260201219837,1.0552138049665876,9.259242866932475
0,12,0.436838210124082,0.015632035288399914,0.052805643051287196,0.7993120838132266
0,13,0.8368330706007477,0.6379691445111529,0.5708114033888126,0.48500917783005615
0,14,0.9476716097539816,1.6071625708902861,1.9825144026865902,4.814755658063925
0,15,0.02585174455696139,0.6539095959316157,0.6419402121566304,2.6316281135290542
0,16,0.01570348804020528,0.09984918055836405,0.17247341381845332,0.00019130112571642214
0,17,0.6047968556507594,1.1678237449476543,1.2831544252125757,3.5855083699437036
0,18,0.18973698011914408,0.33952904845657567,0.34895867588686924,0.6964309870016154
0,19,0.13653165651581892,0.21367753075439902,0.34815122513875274,1.670884461089825
0,20,0.5578512858643657,0.6577024488497724,0.7542462071517386,4.914944736419154
0,21,0.08075849335643358,0.39636101499973125,0.43487453823199135,0.3148346685017666
0,22,0.25198825147831655,0.00021358379353840455,0.01428287849886812,0.05805845647615578
0,23,0.6574626368308073,0.0008921634475406168,0.029933263437314915,1.009482917362885
0,24,0.346862216278288,0.830158694809724,1.0713733158196377,0.11677258957125601
0,25,0.005484268438469266,0.08476963140111175,0.24989322941957498,0.004197763081036703
0,26,1.5574289625362978,0.972738890521732,1.217740708065997,1.9370923443052306
0,27,2.4006383932706488,1.13817782267386,1.423268085916636,25.857950823601968
0,28,0.0004326302598328392,0.1605991582219697,0.21594078203199726,2.313605088792591
0,29,0.06036155617616034,0.004979818336340101,0.0018840281931532955,0.14422795472512084
0,30,0.1934105182838735,0.03115960667385404,0.01677241443331521,0.06488672072280174
0,31,1.1190690580657794,0.06193891877982695,0.0010670188805475711,0.7763291133577701
0,32,3.251826853227637,0.7544253939898298,0.43751993177326115,4.650398498225641
0,33,0.05985912191167081,0.20557969732617717,0.25493327169009994,0.40604568944709507
0,34,0.2974962409395175,0.005874801750536914,0.015163765940984406,7.09932285713732e-05
0,35,0.3275922105661418,0.6389602251766616,0.5412412471098679,1.5563894522194217
0,36,0.5203989719347668,0.2858324048058848,0.424368396145983,3.9168908152367425
0,37,0.13451345704602774,0.7917383413704181,0.769559827440492,1.5044619783785262
0,38,0.8431165491541487,0.1310015020573982,0.11748459912439549,0.048717299932432914
0,39,2.380809918296976,0.18212480850894067,0.09937271084828911,0.7002947710827513
0,40,0.3239540785326043,0.6838122812119134,0.6555119184419496,0.8078611787813077
0,41,0.01494660707881804,0.3498048975951261,0.4366085237155482,0.0023941201993308773
0,42,1.8481574675184962,0.36319557414269754,0.5970756744428921,0.04873252189067384
0,43,0.4369150545179132,0.47421205050675985,0.13164107934642597,0.16157859996874363
0,44,1.0639828194436434,0.14842010741323075,0.38613780997116914,0.3991854359396808
0,45,0.10367887036743616,0.1750319117828741,0.29715150009533003,0.9735891369087493
0,46,1.1973145948538177,0.03894959632337343,0.10609224450494913,4.504035464223247
0,47,0.7255754020930273,0.00641736529585457,0.0021083867587402666,5.786147390054228e-07
0,48,1.1414850715511973,1.0442248092242705,1.1949551860160634,3.2867815516687213
0,49,0.7890526386160193,0.02065719143526533,0.15461151305022647,5.916487170891658
0,50,5.269033312994341,5.236029332006468,4.401842258192237,4.960362716125338
0,51,0.724264686560252,0.09950529847972721,0.09595883186316209,0.007171427046734957
0,52,1.265473811442353,0.5635307831662859,1.4681468406989548,1.6536693878872633
0,53,0.057514845506551,0.7362222891584661,0.7081667612479547,0.004407004752303734
0,54,0.3373813883341677,0.06410615166121537,0.3183446244242907,1.034227304569957
0,55,0.35003049427512695,1.0758001262746697,0.9801270663475306,1.906664521042191
0,56,3.215991745543385,2.0794462844806842,3.299481433907812,0.046093977535194154
0,57,0.6466816740867589,0.41685827139713594,0.22026065715593124,0.011111101342557737
0,58,0.2513653404557589,0.5843998333347602,0.6803862896639363,0.7736300549170539
0,59,0.032135378444870376,0.2503841099525881,0.40029577826119284,1.6737363315117748
0,60,0.026915345054943,0.001778909460307042,0.003999776845438601,0.0856611840378829
0,61,1.6605544007181763,0.8156638777400488,0.9316048038579191,0.2213769678766119
0,62,0.538510529615854,0.8134009214532752,1.0667737355520157,0.9999342898732436
0,63,0.16109015439113136,0.6424232053346766,0.8120328851060895,2.5093256556744103
0,64,0.19008511295383737,0.08558174494524874,0.07178048793053403,2.929767946136642
0,65,2.5234857210807617,3.601165539410413,3.115223515148898,1.9708049531433556
0,66,0.8267519516610317,0.1918252761465588,0.32905523589549857,0.488467433659682
0,67,0.228973495295013,0.023093737716545677,0.0704526710864582,0.20721400805945372
0,68,0.15839410182723485,0.0006523455047963565,0.04057226339118948,0.0008533502865081518
0,69,0.23182353444411993,0.09107648575843962,0.14756612471669683,0.15832353289271175
0,70,0.14270727034052214,0.3358263631317958,0.4472570472553237,0.7972831114521384
0,71,0.4760311607890925,0.0070709603369336444,0.002320983149661926,0.38664140488120696
0,72,0.49118903369438566,0.008450425477935546,0.011292282633109801,0.4752001421364443
0,73,0.5726557784787929,0.2591442480816275,0.004688294307059547,1.627654061087285
0,74,0.2095485720854464,0.023183400997433625,0.0011176272803858393,3.123074116804069
0,75,3.4084056762823907,1.1238058161409477,1.7815748166069931,1.4221075328041202
0,76,5.892949319453414,6.582295275570807,6.082421512691157,5.908570033095218
0,77,0.23317487788469093,1.7594309952233886,1.2840482819865107,5.486753233025465
0,78,2.8006734367122683,1.7853848699136794,1.9160172184625521,0.3788784566892672
0,79,0.30443403615369663,0.4755532467041205,0.19249830059258477,4.428792939521903
0,80,1.064728984852702,1.5561467257529635,1.0002012726311458,0.0005604555670689483
0,81,0.4486168645226804,0.11967976481068744,0.12501503035711056,0.32216584381310026
0,82,0.05802817265835022,0.38736391089345884,0.34707676809018845,0.00010014073172879714
0,83,0.012698876972585935,1.9205263491695106,1.0738625744542676,0.4258332731268084
0,84,0.23045773663372182,0.38152571000522145,0.13742074544386873,3.1119964574653745
0,85,0.040915619388692696,0.011644412533715969,0.08948773771548302,0.06340384209193269
0,86,2.048430153152335,1.5663497227970073,1.190818096784315,0.050030572011448095
0,87,0.32958097160339417,0.08883768729329004,0.003052554348476693,0.33458623157819406
0,88,0.9242102348136839,0.2819259129759605,0.2890794362055088,0.8564743430075265
0,89,1.140224413645205,1.643334159263816,2.466491864650004,3.754520126235863
0,90,0.11464169652782051,0.016299339035606715,0.08112194902309214,1.7696173807314237
0,91,1.021462193436271,0.11351833826106522,0.1991172340841941,0.21564926522536945
0,92,0.06518764156061546,0.0610414088873972,0.1187161418457328,1.0683208462614722
0,93,1.4933726865578383,3.068179114931733,2.5943612141450183,1.5159537646320262
0,94,0.12904800726637872,1.074699155766264,0.46530100861343143,0.8412862749443311
0,95,1.0608417238325571,0.9043492301114355,1.305104603231909,0.7276445011148575
0,96,2.976541164816003,1.139645384403329,1.2079443977411286,5.080255068450558
0,97,0.9456901513908073,0.08132640976406433,0.3175228221481925,0.02709679974444229
0,98,0.007564926487885979,0.8130125143937138,0.40822661495182144,1.7686409124993536
0,99,2.746709229744526,0.6468946627648142,1.7866657436466011,0.19329374017233475
1,0,0.6009698647455716,0.8757781032879264,0.938502388304585,1.4820055153783978
1,1,0.0008715161970261284,0.24506090653786142,0.2260983049838746,0.2597597326834508
1,2,0.1278050985867725,0.0014066079934528563,0.0019794809162496057,0.25574438865139326
1,3,0.5429751131271717,0.8744343166147054,1.0517859569012817,4.207963868267669
1,4,0.3699731433596259,0.21068281490898919,0.6386397480273229,16.062887247419685
1,5,0.9895393153782874,0.32090130928278715,0.13297469243143445,3.839711108014329
1,6,1.0349083733405586,2.7504420489417174,1.7296288210642352,0.07393955288178566
1,7,0.403379242249346,0.686135762729551,0.2826323217049674,1.638481323054707
1,8,0.3193961009855208,0.003879411514461675,0.02487991983367927,0.1155128589443973
1,9,1.9159171580654677,1.352592446464448,0.575782123086293,1.3600799683848213
1,10,1.1159198213443322,2.8296441468720466,2.89567852343024,6.21809778629569
1,11,1.515213882356706,1.6409260201219837,1.0552138049665876,2.0560543566507214
1,12,0.43683821012408086,0.015632035288399914,0.052805643051287196,2.6915491363170156
1,13,0.836833070600751,0.6379691445111529,0.5708114033888126,3.2787885192932253
1,14,0.9476716097539832,1.6071625708902861,1.9825144026865902,4.8969893420204285
1,15,0.025851744556961105,0.6539095959316157,0.6419402121566304,1.277938600502878
1,16,0.01570348804020528,0.09984918055836405,0.17247341381845332,0.09472934650356483
1,17,0.6047968556507579,1.1678237449476543,1.2831544252125757,0.7327313525538389
1,18,0.18973698011914408,0.33952904845657567,0.34895867588686924,0.2820168658442688
1,19,0.13653165651581892,0.21367753075439902,0.34815122513875274,0.273548186728395
1,20,0.5578512858643631,0.6577024488497724,0.7542462071517386,1.4280316086998315
1,21,0.08075849335643358,0.39636101499973125,0.43487453823199135,0.6610760223716312
1,22,0.2519882514783148,0.00021358379353840455,0.01428287849886812,0.34703118145210954
1,23,0.6574626368308059,0.0008921634475406168,0.029933263437314915,3.691337060103821
1,24,0.346862216278288,0.830158694809724,1.0713733158196377,2.451792855318756
1,25,0.005484268438469266,0.08476963140111175,0.24989322941957498,0.1050703364033101
1,26,1.5574289625362978,0.972738890521732,1.217740708065997,5.706877621167934
1,27,2.4006383932706488,1.13817782267386,1.423268085916636,2.201948798852434
1,28,0.0004326302598328392,0.1605991582219697,0.21594078203199726,0.6278483257406987
1,29,0.0603615561761599,0.004979818336340101,0.0018840281931532955,0.0041660702816872595
1,30,0.1934105182838727,0.03115960667385404,0.01677241443331521,3.4021421071573728
1,31,1.1190690580657794,0.06193891877982695,0.0010670188805475711,0.5799619344651898
1,32,3.251826853227637,0.7544253939898298,0.43751993177326115,2.7740590439810235
1,33,0.05985912191167081,0.20557969732617717,0.25493327169009994,0.7705655640667931
1,34,0.2974962409395175,0.005874801750536914,0.015163765940984406,0.3038582242406717
1,35,0.3275922105661418,0.6389602251766616,0.5412412471098679,0.058717372128635995
1,36,0.5203989719347668,0.2858324048058848,0.424368396145983,0.3743790445510788
1,37,0.13451345704602707,0.7917383413704181,0.769559827440492,1.039095074469747
1,38,0.8431165491541502,0.1310015020573982,0.11748459912439549,1.446861219416747
1,39,2.3808099182969773,0.18212480850894067,0.09937271084828911,0.014185111415903232
1,40,0.3239540785326043,0.6838122812119134,0.6555119184419496,0.5031081772170195
1,41,0.01494660707881804,0.3498048975951261,0.4366085237155482,0.3358694283089123
1,42,1.8481574675184962,0.36319557414269754,0.5970756744428921,0.35077330286001424
1,43,0.43691505451791435,0.47421205050675985,0.13164107934642597,0.21978290555614838
1,44,1.0639828194436434,0.14842010741323075,0.38613780997116914,1.4884734010199012
1,45,0.10367887036743616,0.1750319117828741,0.29715150009533003,6.484604857611418
1,46,1.1973145948538169,0.03894959632337343,0.10609224450494913,6.410771080091684
1,47,0.7255754020930273,0.00641736529585457,0.0021083867587402666,0.24100246724752455
1,48,1.1414850715511993,1.0442248092242705,1.1949551860160634,0.3053502911101508
1,49,0.7890526386160193,0.02065719143526533,0.15461151305022647,8.128610003466747
1,50,5.269033312994341,5.236029332006468,4.401842258192237,4.99723342160394
1,51,0.7242646865602504,0.09950529847972721,0.09595883186316209,2.979542834832335
1,52,1.265473811442353,0.5635307831662859,1.4681468406989548,2.4119072938819195
1,53,0.057514845506551,0.7362222891584661,0.7081667612479547,0.38452214345126184
1,54,0.3373813883341677,0.06410615166121537,0.3183446244242907,0.8505908017646108
1,55,0.35003049427512695,1.0758001262746697,0.9801270663475306,6.685236997700967
1,56,3.215991745543385,2.0794462844806842,3.299481433907812,0.20014199039581793
1,57,0.6466816740867589,0.41685827139713594,0.22026065715593124,1.4733734642153158
1,58,0.25136534045575804,0.5843998333347602,0.6803862896639363,0.22824742485502955
1,59,0.032135378444870376,0.2503841099525881,0.40029577826119284,3.6885038476907615
1,60,0.026915345054943,0.001778909460307042,0.003999776845438601,7.402584978378678e-07
1,61,1.6605544007181785,0.8156638777400488,0.9316048038579191,1.0930204234414593
1,62,0.538510529615854,0.8134009214532752,1.0667737355520157,6.760588672500713
1,63,0.16109015439113136,0.6424232053346766,0.8120328851060895,2.8178724734238627
1,64,0.19008511295383737,0.08558174494524874,0.07178048793053403,4.698252875836119
1,65,2.5234857210807617,3.601165539410413,3.115223515148898,0.6003606284815564
1,66,0.8267519516610332,0.1918252761465588,0.32905523589549857,0.021339698533664835
1,67,0.228973495295013,0.023093737716545677,0.0704526710864582,0.37393498905219535
1,68,0.15839410182723415,0.0006523455047963565,0.04057226339118948,1.388893731760991
1,69,0.23182353444411866,0.09107648575843962,0.14756612471669683,0.7341553742801361
1,70,0.14270727034052214,0.3358263631317958,0.4472570472553237,0.07802758545464533
1,71,0.4760311607890925,0.0070709603369336444,0.002320983149661926,2.054013947304199
1,72,0.49118903369438754,0.008450425477935546,0.011292282633109801,0.38916929206689654
1,73,0.5726557784787929,0.2591442480816275,0.004688294307059547,1.444848774916915
1,74,0.2095485720854464,0.023183400997433625,0.0011176272803858393,0.10545002911269105
1,75,3.408405676282389,1.1238058161409477,1.7815748166069931,0.1295170889950063
1,76,5.892949319453409,6.582295275570807,6.082421512691157,2.597162332685669
1,77,0.23317487788469093,1.7594309952233886,1.2840482819865107,2.061454960237979
1,78,2.8006734367122683,1.7853848699136794,1.9160172184625521,2.8693744107098547
1,79,0.30443403615369763,0.4755532467041205,0.19249830059258477,2.768417601096743
1,80,1.064728984852702,1.5561467257529635,1.0002012726311458,0.7240664310549657
1,81,0.4486168645226804,0.11967976481068744,0.12501503035711056,0.20716033627556932
1,82,0.05802817265835022,0.38736391089345884,0.34707676809018845,0.5209949966790357
1,83,0.012698876972585935,1.9205263491695106,1.0738625744542676,1.8390781025923977
1,84,0.23045773663372182,0.38152571000522145,0.13742074544386873,0.1854714881878343
1,85,0.040915619388692696,0.011644412533715969,0.08948773771548302,0.15526618539836526
1,86,2.048430153152335,1.5663497227970073,1.190818096784315,0.5773277408936417
1,87,0.32958097160339367,0.08883768729329004,0.003052554348476693,0.05382248694504039
1,88,0.9242102348136839,0.2819259129759605,0.2890794362055088,0.23316673719131004
1,89,1.140224413645205,1.643334159263816,2.466491864650004,10.908987966763867
1,90,0.11464169652782051,0.016299339035606715,0.08112194902309214,5.649514295792888
1,91,1.021462193436271,0.11351833826106522,0.1991172340841941,0.0993656651045886
1,92,0.06518764156061592,0.0610414088873972,0.1187161418457328,1.2001671281232391
1,93,1.4933726865578425,3.068179114931733,2.5943612141450183,2.7913184409076903
1,94,0.12904800726637872,1.074699155766264,0.46530100861343143,0.0004944438432365681
1,95,1.0608417238325571,0.9043492301114355,1.305104603231909,1.3967788803792085
1,96,2.976541164816003,1.139645384403329,1.2079443977411286,1.254003505526852
1,97,0.9456901513908073,0.08132640976406433,0.3175228221481925,0.6575352356915579
1,98,0.007564926487886133,0.8130125143937138,0.40822661495182144,1.4326596000321203
1,99,2.746709229744525,0.6468946627648142,1.7866657436466011,4.983672523046605
2,0,0.6009698647455716,0.8757781032879264,0.938502388304585,1.317558516120535
2,1,0.0008715161970261284,0.24506090653786142,0.2260983049838746,0.021295424391268036
2,2,0.12780509858677314,0.0014066079934528563,0.0019794809162496057,0.41661931107267575
2,3,0.5429751131271717,0.8744343166147054,1.0517859569012817,1.730046666373932
2,4,0.3699731433596237,0.21068281490898919,0.6386397480273229,27.61564329730261
2,5,0.9895393153782892,0.32090130928278715,0.13297469243143445,0.03719769906175602
2,6,1.0349083733405569,2.7504420489417174,1.7296288210642352,0.021827599289734885
2,7,0.403379242249346,0.686135762729551,0.2826323217049674,1.0190799970643463
2,8,0.3193961009855208,0.003879411514461675,0.02487991983367927,2.0692654162124335
2,9,1.9159171580654677,1.352592446464448,0.575782123086293,2.3441897535406366
2,10,3.222265146336636,2.8296441468720466,2.89567852343024,4.556669823585303
2,11,1.515213882356706,1.6409260201219837,1.0552138049665876,0.9661417391677882
2,12,0.43683821012408086,0.015632035288399914,0.052805643051287196,1.5113102291863356
2,13,0.8368330706007493,0.6379691445111529,0.5708114033888126,1.2172812847043488
2,14,0.9476716097539816,1.6071625708902861,1.9825144026865902,3.6163564302692253
2,15,0.02585174455696139,0.6539095959316157,0.6419402121566304,2.2805103192275102
2,16,0.01570348804020528,0.09984918055836405,0.17247341381845332,0.03154481750373406
2,17,0.6047968556507594,1.1678237449476543,1.2831544252125757,0.37031602623236387
2,18,0.18973698011914408,0.33952904845657567,0.34895867588686924,0.1523393814603022
2,19,0.13653165651581958,0.21367753075439902,0.34815122513875274,0.11565574064834819
2,20,0.557851285864367,0.6577024488497724,0.7542462071517386,4.393274369756381
2,21,0.08075849335643358,0.39636101499973125,0.43487453823199135,0.10652367076061466
2,22,0.25198825147831566,0.00021358379353840455,0.01428287849886812,0.6076319296614479
2,23,0.6574626368308073,0.0008921634475406168,0.029933263437314915,2.6362780292881354
2,24,0.346862216278288,0.830158694809724,1.0713733158196377,0.13975839777231627
2,25,0.005484268438469266,0.08476963140111175,0.24989322941957498,1.1835615926419512
2,26,1.5574289625362978,0.972738890521732,1.217740708065997,0.13958462300766714
2,27,2.4006383932706488,1.13817782267386,1.423268085916636,5.242891076542035
2,28,0.0004326302598328392,0.1605991582219697,0.21594078203199726,0.9238137950009636
2,29,0.06036155617616034,0.004979818336340101,0.0018840281931532955,0.2694094719724386
2,30,0.1934105182838727,0.03115960667385404,0.01677241443331521,0.07640836361969876
2,31,1.1190690580657794,0.06193891877982695,0.0010670188805475711,1.4273158335177072
2,32,3.251826853227637,0.7544253939898298,0.43751993177326115,1.1194990897873878
2,33,0.05985912191167081,0.20557969732617717,0.25493327169009994,0.036265798417352745
2,34,0.29749624093951843,0.005874801750536914,0.015163765940984406,0.0009549625410857408
2,35,0.3275922105661418,0.6389602251766616,0.5412412471098679,0.02962086235651296
2,36,0.5203989719347668,0.2858324048058848,0.424368396145983,0.004186444274338167
2,37,0.13451345704602707,0.7917383413704181,0.769559827440492,1.0465651240226286
2,38,0.8431165491541502,0.1310015020573982,0.11748459912439549,1.7267524017630551
2,39,2.380809918296976,0.18212480850894067,0.09937271084828911,0.005522532637514837
2,40,0.3239540785326043,0.6838122812119134,0.6555119184419496,0.4345385595848004
2,41,0.014946607078818256,0.3498048975951261,0.4366085237155482,0.5567962770281265
2,42,1.8481574675184937,0.36319557414269754,0.5970756744428921,0.12409356175414468
2,43,0.4369150545179132,0.47421205050675985,0.13164107934642597,0.0002979956413579593
2,44,1.0639828194436434,0.14842010741323075,0.38613780997116914,0.3566795330284728
2,45,0.10367887036743616,0.1750319117828741,0.29715150009533003,4.479231678225227
2,46,1.1973145948538177,0.03894959632337343,0.10609224450494913,16.75070001354228
2,47,0.7255754020930288,0.00641736529585457,0.0021083867587402666,0.35493409033465934
2,48,1.1414850715511973,1.0442248092242705,1.1949551860160634,1.0920084083078916
2,49,0.7890526386160193,0.02065719143526533,0.15461151305022647,5.008259483529335
2,50,5.269033312994341,5.236029332006468,4.401842258192237,5.0336063999141345
2,51,0.724264686560252,0.09950529847972721,0.09595883186316209,3.1295151223850537
2,52,1.265473811442353,0.5635307831662859,1.4681468406989548,1.0685610622242496
2,53,0.057514845506551,0.7362222891584661,0.7081667612479547,0.2911057587815426
2,54,0.3373813883341677,0.06410615166121537,0.3183446244242907,1.7801908533094326
2,55,0.350030494275128,1.0758001262746697,0.9801270663475306,0.04100739885292499
2,56,3.215991745543385,2.0794462844806842,3.299481433907812,0.2896584703820999
2,57,0.6466816740867589,0.41685827139713594,0.22026065715593124,0.6208062683852326
2,58,0.25136534045575804,0.5843998333347602,0.6803862896639363,0.40773901981696226
2,59,0.032135378444870376,0.2503841099525881,0.40029577826119284,3.577058119531416
2,60,0.026915345054943,0.001778909460307042,0.003999776845438601,0.03563237761768767
2,61,1.6605544007181785,0.8156638777400488,0.9316048038579191,0.6674276960621749
2,62,0.5385105296158553,0.8134009214532752,1.0667737355520157,0.13599808694441076
2,63,0.16109015439113136,0.6424232053346766,0.8120328851060895,2.229917579198961
2,64,0.19008511295383737,0.08558174494524874,0.07178048793053403,0.22116266360287692
2,65,2.5234857210807586,3.601165539410413,3.115223515148898,1.6973165161352057
2,66,0.8267519516610317,0.1918252761465588,0.32905523589549857,0.5268018857622973
2,67,0.22897349529501215,0.023093737716545677,0.0704526710864582,0.11817883113243277
2,68,0.15839410182723485,0.0006523455047963565,0.04057226339118948,0.11398308113237236
2,69,0.23182353444411993,0.09107648575843962,0.14756612471669683,3.143958854332813
2,70,0.14270727034052214,0.3358263631317958,0.4472570472553237,1.8035010605505688
2,71,0.47603116078909374,0.0070709603369336444,0.002320983149661926,0.4028814386068781
2,72,0.49118903369438693,0.008450425477935546,0.011292282633109801,0.4777699962595506
2,73,0.5726557784787929,0.2591442480816275,0.004688294307059547,1.8906971458829085
2,74,0.2095485720854464,0.023183400997433625,0.0011176272803858393,3.8374961453524197
2,75,3.4084056762823907,1.1238058161409477,1.7815748166069931,0.02390666277512874
2,76,5.892949319453409,6.582295275570807,6.082421512691157,7.0345033525489855
2,77,0.23317487788469138,1.7594309952233886,1.2840482819865107,3.4374376771643305
2,78,2.8006734367122683,1.7853848699136794,1.9160172184625521,1.0032782990761293
2,79,0.30443403615369563,0.4755532467041205,0.19249830059258477,28.946254026340366
2,80,1.064728984852702,1.5561467257529635,1.0002012726311458,0.09152555291999831
2,81,0.4486168645226804,0.11967976481068744,0.12501503035711056,0.17449212675397202
2,82,0.05802817265835022,0.38736391089345884,0.34707676809018845,0.5223296200361187
2,83,0.012698876972585734,1.9205263491695106,1.0738625744542676,3.1527680478352957
2,84,0.23045773663372265,0.38152571000522145,0.13742074544386873,0.4432279219125116
2,85,0.040915619388692696,0.011644412533715969,0.08948773771548302,0.006144797404928588
2,86,2.048430153152333,1.5663497227970073,1.190818096784315,2.2612043066573864
2,87,0.32958097160339267,0.08883768729329004,0.003052554348476693,1.4321037435628243
2,88,0.9242102348136839,0.2819259129759605,0.2890794362055088,1.88801944406451
2,89,1.1402244136452069,1.643334159263816,2.466491864650004,4.582776497030891
2,90,0.11464169652782051,0.016299339035606715,0.08112194902309214,0.836805550461257
2,91,1.021462193436271,0.11351833826106522,0.1991172340841941,0.18981983523806353
2,92,0.06518764156061636,0.0610414088873972,0.1187161418457328,0.3074328351816199
2,93,1.4933726865578425,3.068179114931733,2.5943612141450183,3.769455749093605
2,94,0.12904800726637872,1.074699155766264,0.46530100861343143,2.7418168830062393
2,95,1.0608417238325571,0.9043492301114355,1.305104603231909,0.23257426596188052
2,96,2.9765411648160063,1.139645384403329,1.2079443977411286,6.460888825541272
2,97,0.9456901513908073,0.08132640976406433,0.3175228221481925,0.009270959382653295
2,98,0.007564926487886133,0.8130125143937138,0.40822661495182144,1.7515079291169717
2,99,2.746709229744525,0.6468946627648142,1.7866657436466011,1.7183550177720923
3,0,0.6009698647455729,0.8757781032879264,0.938502388304585,0.34065743336042076
3,1,0.0008715161970261284,0.24506090653786142,0.2260983049838746,0.02664410794315582
3,2,0.12780509858677314,0.0014066079934528563,0.0019794809162496057,0.6995543895668694
3,3,0.5429751131271717,0.8744343166147054,1.0517859569012817,2.3083477603833167
3,4,0.3699731433596248,0.21068281490898919,0.6386397480273229,28.87371858476826
3,5,0.9895393153782892,0.32090130928278715,0.13297469243143445,0.9335452777991649
3,6,1.0349083733405569,2.7504420489417174,1.7296288210642352,0.3066110584140433
3,7,0.4033792422493449,0.686135762729551,0.2826323217049674,0.5401378548704379
3,8,0.3193961009855218,0.003879411514461675,0.02487991983367927,3.4974706592936546
3,9,1.9159171580654653,1.352592446464448,0.575782123086293,1.6898876676510188
3,10,1.1159198213443322,2.8296441468720466,2.89567852343024,2.1639351108277625
3,11,1.5152138823567083,1.6409260201219837,1.0552138049665876,8.66236284080322
3,12,0.43683821012408086,0.015632035288399914,0.052805643051287196,0.029553933509686676
3,13,0.8368330706007493,0.6379691445111529,0.5708114033888126,4.072833198434582
3,14,0.9476716097539832,1.6071625708902861,1.9825144026865902,3.960231295409534
3,15,0.02585174455696139,0.6539095959316157,0.6419402121566304,0.3326305148302829
3,16,0.015703488040205507,0.09984918055836405,0.17247341381845332,0.01180948221415134
3,17,0.6047968556507594,1.1678237449476543,1.2831544252125757,0.7773083829069289
3,18,0.18973698011914408,0.33952904845657567,0.34895867588686924,1.0405979654300923
3,19,0.13653165651581892,0.21367753075439902,0.34815122513875274,0.509886571347616
3,20,0.5578512858643657,0.6577024488497724,0.7542462071517386,1.8672715931391168
3,21,0.08075849335643358,0.39636101499973125,0.43487453823199135,0.3928357765798048
3,22,0.2519882514783148,0.00021358379353840455,0.01428287849886812,0.1797583062029907
3,23,0.6574626368308059,0.0008921634475406168,0.029933263437314915,13.408220150519174
3,24,0.34686221627828906,0.830158694809724,1.0713733158196377,2.8698569275241534
3,25,0.005484268438469266,0.08476963140111175,0.24989322941957498,0.01177449991100328
3,26,1.5574289625363,0.972738890521732,1.217740708065997,1.1690824667101316
3,27,2.4006383932706514,1.13817782267386,1.423268085916636,11.11336546466697
3,28,0.0004326302598328392,0.1605991582219697,0.21594078203199726,1.4386504101249282
3,29,0.06036155617616034,0.004979818336340101,0.0018840281931532955,0.036312890751095936
3,30,0.1934105182838727,0.03115960667385404,0.01677241443331521,2.063100128092626
3,31,1.1190690580657794,0.06193891877982695,0.0010670188805475711,0.0749659060851253
